date,description,latitude,longitude,location,sources,time,Comments,category,New
2022-02-25,"Date of discovery: 25 February 2022
City/ Town/ Village:Bucha, Kyiv vicinity

Rocket motor embedded in pavement in residential area.",50.546217,30.20572,,['sources1079'],00:00,,Miscellaneous,
2022-02-27,"Date of discovery: 27 February 2022
City/ Town/ Village:Verkhnii Rohachyk, Kherson region

Soldiers wearing Russian camouflage, with a white recognition band stealing a safe from a bank.",47.251619,34.332433,,['sources1084'],00:00,,Miscellaneous,
2022-02-27,"Date of discovery: 27 February 2022
Province: Chernihiv
City/ Town/ Village: Trostyanka

Soldiers (possible Spetsnaz) wearing red bands on arms looting a supermarket.",51.476266,31.332142, Chernihiv  Trostyanka,['sources1089'],00:00,,Miscellaneous,
2022-02-28,"Date of discovery: 28 February 2022
City/ Town/ Village:Mariupol

[Graphic: Three images show a bloodied child receiving first aid. One image shows the corpse of the child] Child killed.",47.110998,37.512722,,['sources1083'],00:00,,Miscellaneous,
2022-03-04,"Date of discovery: 04 March 2022
City/ Town/ Village:Nova Kakhovka

Men, one with with white recognition band tied around arm and leg, smash window to gain entrance to gas station.",46.756069,33.380775,,['sources1087'],00:00,,Miscellaneous,
2022-03-05,"Date of discovery: 05 March 2022
City/ Town/ Village:Peremoha

Multiple Launch Rocket System launching from civilian area towards South West.",50.497276,31.258481,,['sources1090'],00:00,,Miscellaneous,
2022-03-05,"Date of Discovery: 05 March 2022
Province: Kyiv  Oblast
City/Town/Village: Borodianka, Bucha Raion

Kadyrovite soldiers of the Russian armed forces seized a psychoneurological boarding school where 670 patients were staying. ""They set mines at all entrances to the hospital and are now firing artillery from inside at the Ukrainian army’s positions,"" according to the press service of the Kyiv Region State Administration.",50.66501,29.968261," Kyiv  Oblast  Borodianka, Bucha Raion",['sources1117'],00:00,,Miscellaneous,
2022-03-05,"Date of discovery:05/03/2022
City/ Town/ Village:Melitopol

A ""mined scooter"" exploded in a residential neighbourhood.",46.842903,35.373279,,['sources1086'],00:00,,Miscellaneous,
2022-03-11,"Date of discovery: 11 March 2022
City/ Town/ Village: Popasna, Luhansk Region

Damage to front of local historic church, windows shattered",48.63053,38.37202,,['sources1091'],00:00,,Miscellaneous,
2022-03-22,"Date of discovery: 22 March 2022
City/ Town/ Village:Hostomel', Kyiv Oblast

Soldiers reportedly looting from residential areas.",50.561924,30.270968,,['sources1078'],00:00,,Miscellaneous,
2022-03-25,"Date of discovery: 25 March 2022
City/ Town/ Village:Donetsk

Video showing destroyed buildings in Dolyna, near the front lines in Donetsk oblast.",48.993429,37.430455,,['sources1076'],00:00,,Miscellaneous,
2022-03-29,"Date of discovery: 29 March 2022
Province: Sumy
City/ Town/ Village:Trostyanets

Destruction of the town of Trostyanets.",50.480148,34.9644, Sumy Trostyanets,['sources1094'],00:00,,Miscellaneous,
2022-03-30,"Date of discovery:03/30/2022
City/ Town/ Village:Kyiv

Drivers navigating landmines placed on a highway.",50.69253,29.7523,,['sources1085'],00:00,,Miscellaneous,
2022-04-03,"Date of discovery: 03 April 2022
City/ Town/ Village:Bucha

Mass grave of both civilians and reported troops. Grave has been in use since early March.",50.547634,30.204976,,['sources1080'],00:00,,Miscellaneous,
2022-04-04,"Date of discovery: 04 April 2022
City/ Town/ Village:Bucha

Many destroyed vehicles on Bucha, Vorzel, Nemishajeve, Borodyanka section of highway.",50.543277,30.184598,,['sources1081'],00:00,,Miscellaneous,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Bucha

IED in stairway of residential building",50.548341,30.224662,,['sources1082'],00:00,,Miscellaneous,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Bezimenne


Reported ""Filtration camp"" used to process Ukrainians from Mariupol.",47.107157,37.938703,Sumy,"['https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html','https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html']",00:00:00,,Miscellaneous,
2022-04-15,"Date of discovery: 15 April 2022
Province:  Kherson Oblast 
City/Town/Village: Kherson

""Numerous grave lines added in each satellite image to this site in the Russian-occupied city of Kherson in Ukraine’s south. This timelapse of @Planet imagery shows grave lines added between 28 February and 15 April.""",46.669417,32.532347,  Kherson Oblast   Kherson,['sources1114'],00:00,,Miscellaneous,
2022-04-21,"Date of discovery: 21 April 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

""Satellite imagery reveals a mass grave site about 12 miles west of Ukraine's besieged city of Mariupol. 

Russian soldiers have been reportedly taking the bodies of people killed in Mariupol to this site in Manhush, Ukraine that contains more than 200 graves.""",47.07347,37.299881, Donetsk Oblast  Mariupol,['sources1113'],00:00,,Miscellaneous,
2022-04-23,"Date of discovery: 23 April 2022
Province:  Kherson Oblast 
City/Town/Village: Henichesk

The mayor of Henichesk, Oleksandr Tulupov, was last seen on 9 March. Later, Russian forces announced Tulupov had ""voluntarily resigned” and replaced with a new mayor, Gennady Sivak, who had lived in annexed Crimea for eight years.",46.172527,34.802259,  Kherson Oblast   Henichesk,['sources1101'],00:00,,Miscellaneous,
2022-04-23,"Date of discovery: 23 April 2022
Province:  Kherson Oblast
 City/Town/Village: Henichesk

In Henichesk, Ukrainian flags have been ripped from civic buildings an replaced with Russian and soviet flags and a statute of Lenin, purge of Ukrainian politicians is under way and plans to planning to hold a sham independence referendum in the southern oblast, to be part of a “People’s Republic of Kherson” or directly under Russian Federation.",46.173803,34.806864,  Kherson Oblast  Henichesk,['sources1100'],00:00,,Miscellaneous,
2022-04-29,"Date of discovery: 29 April 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

On April 23, in Mariupol, the Russian authorities issued such a certificate to a new-born boy whose mother was unable to evacuate to the safe territory of Ukraine. Such actions of the Russian Federation violate the rights of children enshrined in the UN Convention on the Rights of the Child, in particular Article 8, which provides for the right of the child to preserve his or her identity, including citizenship, name and family ties. Reported by Lyudmila Denisova, human rights Ombudsman",47.077047,37.496731, Donetsk Oblast  Mariupol,['sources1097'],00:00,,Miscellaneous,
2022-04-30,"Date of discovery: 30 April 2022
Province:  Luhansk Oblast 
City/Town/Village: Rubezhnoye

""In the city of Rubezhnoye, captured and destroyed by the Russian army, there are a lot of dead civilians, so they are simply buried in mass graves. Huge trenches for corpses were dug on the outskirts of the city,"" journalist Denis Kazansky reported.",49.035365,38.400169,  Luhansk Oblast   Rubezhnoye,['sources1112'],00:00,,Miscellaneous,
2022-05-09,"Date of discovery: 9 May 2022
Province: Donetsk Oblast
City/Town/Village: Vynohradne

Video and satellite footage of a mass grave in the village of Vynohradne, Donetsk region. This is where the Russian military brings the dead civilians of Mariupol. Hundreds and hundreds of people are buried in the ground without even being identified.",47.094913,37.695781, Donetsk Oblast  Vynohradne,['sources1096'],00:00,,Miscellaneous,
2022-05-11,"Date of discovery: 11 May 2022
Province:  Zaporizhzhia Oblast 
City/Town/Village: Melitopol

According to the Office of the Prosecutor General of Ukraine, in April 2022, the military and representatives of the occupation administration of the aggressor country stole historical and cultural values from the Melitopol Museum of Local Lore. According to preliminary data, among the stolen property was a collection of Scythian gold discovered by archaeologists in the 50s of the last century.",46.864456,35.354478,  Zaporizhzhia Oblast   Melitopol,['sources1103'],00:00,,Miscellaneous,
2022-05-14,"Date of discovery: 14 May 2022
Province:  Zaporizhzhia Oblast 
City/Town/Village: Melitopol

About 500,000 tons of grain have already been stolen by Russian Forces from Melitopol alone, since April. It is reported that up to 70% of the harvest of each farmer is demanded by the Russians.",46.839123,35.374995,  Zaporizhzhia Oblast   Melitopol,['sources1098'],00:00,,Miscellaneous,
2022-05-14,"Date of discovery: 14 May 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

Evacuated residents of Mariupol report that Russian servicemen practice interrogating children in order to verify the authenticity of the testimony of their parents.

First, the adults are interrogated, and then, their children, trying to find contradictions. The Russian forces  take advantage of the fact that children experience horror and defenselessness in front of the armed military of another country. Reported by the Commissioner of the Verkhovna Rada of Ukraine for Human Rights Lyudmyla Denisova.",47.129401,37.554663, Donetsk Oblast  Mariupol,['sources1102'],00:00,,Miscellaneous,
2022-06-13,"Date of discovery: 13 June 2022
Province:  Zaporizhzhia Oblast 
City/Town/Village: Melitopol

33 Ukrainian drivers who were evacuating civilians from Mariupol and other cities are in Russian captivity, Ukrainska Pravda reported citing their family members. Russia reportedly accuses them of terrorism and wants to imprison them for 10-15 years. They have been held captive for nearly 2 months begining their captivity at a camp in this town and then driven to various prisons in Donetsk region by their Russian captors.",47.826399,37.647631,  Zaporizhzhia Oblast   Melitopol,['sources1104'],00:00,,Miscellaneous,
2022-06-23,"Date of discovery: 23 June 2022
City/ Town/ Village: Yunakivka

Small fires visible on the side of the road, possibly phosphorus capsules.",51.121905,35.03714,,['sources1095'],00:00,,Miscellaneous,
2022-07-09,"Date of discovery: 09 July 2022

Russian occupation forces are organizing a two-stage referendum in the temporarily occupied Berdyansk on joining Russia. It is scheduled for September 11th. At the first stage of the so called referendum, ""voting"" at polling stations is planned. Furthermore, due to the possibility of lack of support of the local population,  a second stage for the referendum is envisaged which is bribery of locals apartment-by-apartment. 

""To do this, all heads of condominiums were forced to collect apartment-by-apartment lists of those willing to receive 10,000 rubles or humanitarian aid.  They will be included in the lists of those who voted - automatically. Thus, the second stage will provide an opportunity to falsify the vote, including at the expense of citizens who have left.  In addition, employees of captured public utilities and public sector institutions will automatically ""vote"", because their data was collected by the Russians in advance.

These actions of the Russian federation are a gross violation of the fundamental principles of sovereignty and territorial integrity of Ukraine, the requirements of Article 2 of the UN Charter and the Declaration on the Principles of International Law."". Reported by human rights Ombudsman for the Ukrainian Verkhovna Rada Lyudmila Denisova.",46.758562,36.785575,,['sources1109'],00:00,,Miscellaneous,
2022-07-11,"Date of discovery: 11 July 2022

""The Russian occupation administration of Ilovaisk, Donetsk region, has announced that the water supply in the city will be stopped. The lack of water puts the city's residents on the edge of survival. Such actions are another violation by the russian federation of the requirements of the 1949 Geneva Convention on the Protection of the Civilian Population in Time of War."" . Reported by human rights Ombudsman for the Ukrainian Verkhovna Rada Lyudmila Denisova.",47.924833,38.19762,,['sources1108'],00:00,,Miscellaneous,
2022-07-12,"Date of discovery: 12 July 2022

The Russian Military has been shelling crops in the Kherson, Zaporizhzhya, and Dnipropetrovsk regions, as a result of which hectares of grain crops have burned causing grain and wheat shortages for both the export and local market. As well as potentially leading to starvation of many people. Reported by human rights Ombudsman for the Ukrainian Verkhovna Rada Lyudmila Denisova.",47.850786,35.118287,,['sources1107'],00:00,,Miscellaneous,
2022-07-13,"Date of discovery: 13 July 2022

The Russian military is promoting its citizens from the poor regions of Russia – for example; Yakutia and Buryatiya, to settle on occupied Ukrainian territory such as Melitopol, Berdyansk, and Energodar. 

The “settlers” (illegal settlers) move into the apartments of the Ukrainian citizens in this cities who have abandoned their properties in the wake of the Russian invasion in order to escape towards Ukrainian controlled territory. Potentially violating article 33 of the Geneva convention on the Protection of the Civilian Population in Time of War. Reported by Human rights Ombudsman for  the Ukrainian Verkhovna Rada Lyudmila Denisova",46.838837,35.353253,,['sources1105'],00:00,,Miscellaneous,
2022-07-13,"Date of discovery: 13 July 2022
Province:  Zaporizhzhia Oblast 
City/Town/Village: Mala Tokmachka

Shelling destroyed more than 800 hectares of grain crops.",47.53563,35.89293,  Zaporizhzhia Oblast   Mala Tokmachka,['sources1111'],00:00,,Miscellaneous,
2022-07-13,"Date of discovery: 13 July 2022
Province:  Zaporizhzhia Oblast 
City/Town/Village: Hulyaypole

Shelling destroyed more than 600 hectares of grain crops.",47.66389,36.25633,  Zaporizhzhia Oblast   Hulyaypole,['sources1110'],00:00,,Miscellaneous,
2022-07-13,"Date of discovery: 13 July 2022

The administration of the collaborators (ORDO) in Mariupol has received orders for the future mobilization plan for locals. According to this plan, it will commence in 15 September after the so called ""referendum"" on joining Russia. Reported by human rights Ombudwomen for the Ukrainian Verkhovna Rada Lyudmila Denisova",47.098708,37.554219,,['sources1106'],00:00,,Miscellaneous,
2022-08-11,"Date of discovery: 11 August 2022
Province: Luhansk Oblast
City/Town/Village: Popasna

Russian BM-21 GRAD systems firing under the cover of a residential area, right behind a coffee stand. Geolocation by [@GeoConfirmed and  @LonelyNeatherd](https://twitter.com/PauliusZaleckas/status/1557685408091328513).",48.64203,38.36869, Luhansk Oblast  Popasna,['sources1092'],00:00,,Miscellaneous,
2022-09-22,"Date of discovery: 22 September 2022

""Kirill Goncharov, a member of the Yabloko party, published a summons given to one of the protesters at the Mozhaisky district police department.""",55.719776,37.445527,,['sources1115'],00:00,,Miscellaneous,
2022-09-22,"Date of discovery: 22 September 2022

""According to OVD-Info. summonses were also served in Voronezh Police station No. 8, where some protesters were taken.""",51.652372,39.186159,,['sources1116'],00:00,,Miscellaneous,
2022-10-02,"Date of discovery: 02 October 2022
Province: Sumy
City/ Town/ Village: Trostyanets

Car of a local telecom workers exploded as result of running over a landmine. One reported dead, three injured.",50.4765966,34.9234289, Sumy  Trostyanets,['sources1093'],00:00,"Edited by Ben; Geolocated using google street view: https://www.google.com/maps/@50.4765966,34.9234289,3a,75y,252.1h,89.11t/data=!3m10!1e1!3m8!1sAF1QipO1ygpiXfpbLeohFterVBDSgirhVMJa7Sycd_WT!2e10!3e11!7i5472!8i2736!9m2!1b1!2i25?entry=ttu",Miscellaneous,
2022-11-03,"Date of discovery: 03 November 2022
City/ Town/ Village:Kherson

Alleged pillaging reported to have occured at the Kherson art museum.",46.629088,32.609337,,['sources1088'],00:00,,Miscellaneous,
2023-01-29,"Date of discovery: 29 January 2023
City/ Town/ Village:

Drone footage showing scale of devastation.",47.944861,37.502861,,['sources1077'],00:00,,Miscellaneous,
2023-02-06,"Date of discovery: 06 February 2023
Province: Kharkiv Oblast
City/Town/Village: Verbivka

Two civilians have driven on a motorcycle through a mined field, thereby killing one on the spot and injuring the other.",49.486459,36.837518, Kharkiv Oblast  Verbivka,['sources1118'],00:00,,Miscellaneous,
2023-09-16,"Date of discovery: 16 September 2023
City/Town/Village: Andriivka, Donetsk


Drone footage captures Russian troops being shelled and fired at. Description says they were fired upon by Russian forces after surrendering.",47.465501,37.647451,,['sources1119'],00:00,,Miscellaneous,
2023-10-06,"Date of discovery: 06 October 2023
City: Mariupol

Mariupol city council reports a rise in acute intestinal infections due to spontaneous landfills and low-quality food in makeshift markets.",47.096012,37.550481,,['sources1120'],00:00,,Miscellaneous,
2023-12-26,"Date of discovery: 06 February 2023, Village: Novoselivske, Luhansk. Destruction of Novoselivske.",49.5222435,37.952433,Luhansk,"[""https://t.me/Kyivpost_official/6365"", ""https://www.facebook.com/GeneralStaff.ua/posts/524464339866649/"", ""https://news.yahoo.com/only-ashes-russians-destroy-village-160707383.html"", ""https://odessa-journal.com/public/operational-information-on-06-02-2023"", ""https://www.facebook.com/watch/?v=1212355652725125""]",new,Fernando,Miscellaneous,
2022-03-09,"Date of Discovery: 09 March 2022 
Province:  Kyiv Oblast 

""Russian soldier Mikhail Romanov, is accused of having repeatedly raped a woman in the Kyiv region after murdering her husband"". The Russian soldier is being tried in absentia under Article 262 of the Criminal Procedural Code of Ukraine.",50.4501,30.5234,  Kyiv Oblast  ,['sources1137'],00:00,,Sexual Violence and Rape,
2022-03-16,"Date of discovery: 16 March 2022 
Province:  Kyiv Oblast 
City/Town/Village: Bucha

23-year-old  Karina Yershova from Bucha was abducted, raped, tortured and shot dead.",50.5533,30.2135,  Kyiv Oblast   Bucha,['sources1138'],00:00,,Sexual Violence and Rape,
2022-03-26,"Date of discovery: 26 March 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

Kateryna, 19, was  sheltering in a basement in Mariupol when Chechen soldiers wearing black balaclavas came and asked to check documents, on March 26, just weeks after Russian forces entered the city. ""They had rifles slung over their shoulders, she recalled, and they seemed drunk,"" she recalled. One of the soldiers told her she needed to come upstairs to be examined and then raped her, threatening to kill her if she resists.",47.0975,37.5434, Donetsk Oblast  Mariupol,['sources1140'],00:00,,Sexual Violence and Rape,
2022-03-28,"Date of discovery: 28 March 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

Nastya, 19, was hiding together with her sister and grandmother iin the basement of their house which was badly damaged by a bomb in March. On March 27 or 28, they got out to find clean clothes and encountered five Russian soldiers which pointed thei guns towards them and put garbage bags over their heads. Soldiers agreed to let Nastya's family members go, if she was ""obedient"". she was raped for several days by various men until a drugged or drunk Russian soldier took her outside to assault her. The soldier fell and Nastya ran away with her hands tied. She reached a random bulding where she fainted and was found by two women who took her to the hospital.",47.0978,37.5434, Donetsk Oblast  Mariupol,['sources1141'],00:00,,Sexual Violence and Rape,
2022-04-05,"Date of Discovery: 5 April 2022
In the Kharkiv region, the russian occupier raped a 29-year-old woman caring for her immobile mother for more than a week. The woman repeatedly experienced sexual violence on his part, but was unable to reach law enforcement.  Soon a militant broke her phone. A week later, the racist began to talk to the woman about love and offered to send her away from the war.  In response to the woman's refusal due to the inability to leave the mother, the villain simply shot the old woman in front of her daughter. The woman managed to escape and is now undergoing rehabilitation. Reported by Ombudsman Lyudmyla Denisova.",49.93514,36.145538,,['sources1129'],00:00,,Sexual Violence and Rape,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Bezimenne


Reported ""Filtration camp"" used to process Ukrainians from Mariupol.",47.107157,37.938703,Sumy,"['https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html','https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html']",00:00:00,,Sexual Violence and Rape,
2022-04-05,"Date of Discovery: 5 April 2022
In the village of Mala Rohan in the Kharkiv region, a russian militant beat and repeatedly raped a 31-year-old woman who was hiding at a school with her 5-year-old daughter, mother, sister, brother and other residents of the village. Holding a weapon near her head, the racist repeatedly sexually assaulted a woman who he said reminded him of the girl he went to school with. A russian militant cut the woman's neck and cheek with a knife, cut her hair, and hit her in the face with a book.  When the racists left, the woman and her family managed to walk to Kharkiv and receive the necessary medical care.",49.937119,36.487593,,['sources1128'],00:00,,Sexual Violence and Rape,
2022-04-08,"Date of Discovery: April 8 2022
A 14-year-old girl was raped by 5 occupying men.  She is pregnant now.  Bucha.
An 11-year-old boy was raped in front of his mother - she was tied to a chair to watch.
reported by Ukraine’s official ombudswoman for human rights, Lyudmyla Denisova",50.552593,30.212905,,['sources1124'],00:00,,Sexual Violence and Rape,
2022-04-08,"Date of Discovery: 08 April 2022
Province: Kherson Oblast
City/ Town/ Village: Kryvyi Rih

Russian troops raped a pregnant young girl and an old woman at the temporarily occupied territories, according to Oleksandr Vilkul, the Head of Kryvyi Rih Military Administration.",46.6354,32.6169, Kherson Oblast  Kryvyi Rih,['sources1125'],00:00,,Sexual Violence and Rape,
2022-04-10,"Date of Discovery: 10 April 2022
In Irpen, a 20-year-old pregnant woman was raped by two racists.  Unfortunately she lost the child.  Reported by Ombudsman Lyudmyla Denisova.",50.520508,30.253264,,['sources1123'],00:00,,Sexual Violence and Rape,
2022-04-22,"Date of Discovery: 22 April 2022
In Irpen, three Russian soldiers raped a mother and her 15-year-old younger daughter while the other daughter had to witness it. Both women are unfortunately dead. and the surviving girl is in a state of psychological shock who had to live with the corpses in the house for 4 days. report documented from Ombudsman Lyudmyla Denisova.",50.520678,30.244872,,['sources1122'],00:00,,Sexual Violence and Rape,
2022-04-22,"Date of Discovery: 22 April 2022
Province: Kyiv Oblast
City/ Town/ Village: Bucha

A group of women and girls were kept in a basement of a house, in Bucha for 25 days. Nine of them are now pregnant, says Ukraine’s official ombudswoman for human rights, Lyudmyla Denisova",50.545768,30.226036, Kyiv Oblast  Bucha,['sources1121'],00:00,,Sexual Violence and Rape,
2022-05-19,"Date of Discovery: 19 may 2022
a 9-months-old girl raped with a candlelight;
a 1-year-old boy, raped by two Russians, died due to injuries;
a 2-year-old girl, raped by two soldiers
- reported by Ukrainian Parliament Commissioner for Human Rights, Lyudmyla Denisova",50.033143,36.116047,,['sources1133'],00:00,,Sexual Violence and Rape,
2022-05-19,"Date of Discovery: 19 may 2022
Russian soldiers raped two elderly men aged 67 and 78. - reported by Ukrainian Parliament Commissioner for Human Rights, Lyudmyla Denisova. 
(Geolocation: not possible at the moment)",50.044859,36.560514,,['sources1131'],00:00,,Sexual Violence and Rape,
2022-05-19,"Date of Discovery: 19 may 2022
Triplet girls, 9 years old, raped by Russian soldiers in front of their mother - causing severe genital injuries to them. - reported by Ukrainian Parliament Commissioner for Human Rights, Lyudmyla Denisova.",50.058224,36.148594,,['sources1132'],00:00,,Sexual Violence and Rape,
2022-05-19,"Date of Discovery: 19 May 2022
Province: Kharkiv Oblast

The Ukrainian Armed Forces are liberating towns and villages in the Kharkiv region, and over the past week, a lot of reports of sexual assault and rape of Ukrainian civilians including children and the elderly. 
In one day 56 reports of rape and sexual assault were made to the Ukrainian Human rights Commissioner's Psychological Assistance Line.",49.935577,36.224538, Kharkiv Oblast ,['sources1130'],00:00,,Sexual Violence and Rape,
2022-05-23,"Date of Discovery: 23 may 2022
2 two-year-old twin boys and their mother were at home.  Five Russian soldiers broke in, one held the mother, the other two raped the children orally and anal. The children died from ruptures and blood loss. - Reported by the Human Rights Commissioner's psychological helpline in Ukraine",46.613962,32.111895,,['sources1134'],00:00,,Sexual Violence and Rape,
2022-05-23,"Date of Discovery: 23 may 2022
Two girls aged 12 and 15 were raped by Russian soldiers and a 6-month-old girl was raped by a Russian soldier. - Reported by the Human Rights Commissioner's psychological helpline in Ukraine",46.610159,32.116221,,['sources1135'],00:00,,Sexual Violence and Rape,
2022-05-27,"Date of Discovery: 27 May 2022
Province:  Chernihiv Oblast 
City/Town/Village: Chernihiv 

The Chernihiv Regional Prosecutor's Office identified two servicemen of the Russian armed forces who attempted to rape a 16-year-old girl and tortured the girl’s older brother with the help of
other soldiers.",51.4982,31.2893,  Chernihiv Oblast   Chernihiv ,['sources1139'],00:00,,Sexual Violence and Rape,
2022-08-05,"Date of Discovery 05/08/2022 
Province:  Zaporizhzhia Oblast 
City/Town/Village: Melitopol

""A 13-year-old girl was found murdered in the temporarily occupied Melitopol. A terrible find was discovered by local residents in the park. A dog dog dug the child's hand out of the ground. As close relatives of the deceased girl said, she was raped and beaten before her death.""",46.855,35.3587,  Zaporizhzhia Oblast   Melitopol,['sources1136'],00:00,,Sexual Violence and Rape,
2022-08-26,"Date of discovery: 26 August 2022
Province: Kharkiv Oblast

Poland gynecologist Agnieszka Kurczuk recounts the case of a 21-year old girl from Kharkiv who fled to Poland after being gang-raped by Russian Soldiers. ""She had severe PTSD, post-traumatic stress disorder. She could not tell where and when it happened,” Kurchuk recalls.",49.9935,36.2304, Kharkiv Oblast ,['sources1142'],00:00,,Sexual Violence and Rape,
,"In Mariupol, the Russian soldiers took turns raping a woman in front of her 6-year-old son for several days.  The woman died of her wounds. Reported by Ukraine’s official ombudswoman for human rights, Lyudmyla Denisova",47.105065,37.561079,,['sources1126'],00:00,,Sexual Violence and Rape,
,"During the occupation of one of the villages in Brovary district, a russian officer shot the owner of the house, after which he repeatedly raped the victim's wife in a state of alcohol intoxication together with another russian soldiers, threatening the woman and her child with violence. Reported by Ukraine’s official ombudswoman for human rights, Lyudmyla Denisova",50.511117,30.790048,,['sources1127'],00:00,,Sexual Violence and Rape,
2022-04-05,"Date of discovery: 05 April 2022
City/ Town/ Village:Bezimenne


Reported ""Filtration camp"" used to process Ukrainians from Mariupol.",47.107157,37.938703,Sumy,"['https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html','https://www.rferl.org/a/russian-war-crimes-ukraine-un-commission/32048054.html']",00:00:00,,Environmental Damage,
2022-04-05,"Date of Discovery: 05 April 2022
Province: Luhansk Oblast
City/Town/Village: Rubizhne

A tank with nitric acid was allegedly hit by Russian shelling causing massive leaks of toxic gas and liquid. Locals were requested to say in shelters, close windows. 

P.S - LPR (separatist media) claim it was actually blown up by Ukrainian forces, however, no evidence to suggest such thing as of yet.

More images taken in June on the site in this Twitter [post](https://twitter.com/wammezz/status/1539920457570390016?s=20&t=VMXLiZWORpSYROcH35hh2Q).",48.997074,38.416963, Luhansk Oblast  Rubizhne,['sources1215'],00:00,,Environmental Damage,
2022-04-09,"Date of Discovery: 9 April 2022
Province: Kyiv Oblast
City/Town/Village: Chernobyl 

While occupying the Chernobyl exclusion zone, Russian forces (for some reason) dug trenches in the HIGHLY radioactive ""Red Forest"", thus unearthing radioactive soil and dust that was hidden underground for decades. 
""Chief of Ukraine’s Energoatom Petro Kotin visited one of the areas in the Chornobyl Exclusion Zone, where the Russian forces had been digging trenches. The official says all Russian soldiers, who have already retreated from the area, are now facing radiation sickness"".",51.381571,30.057896, Kyiv Oblast  Chernobyl ,['sources1216'],00:00,,Environmental Damage,
2022-05-15,"Date of Discovery: 15 May 2022
Province: Donetsk Oblast
City/Town/Village: Mariupol

Signs of leakage from the Azovstal plant, of chemicals that could be damaging to the marine ecosystem of the Azov sea.",47.096958,37.612595, Donetsk Oblast  Mariupol,['sources1217'],00:00,,Environmental Damage,
2022-06-23,"Date of discovery 23 June 2022 
Province: Luhansk Oblast
City/Town/Village: Rubizhne

A massive explosion of on-site fertilizer or nitric-acid destroyed the whole structure due to strike",48.999535,38.397662, Luhansk Oblast  Rubizhne,['sources1214'],00:00,,Environmental Damage,
2022-08-02,"Date of discovery 31 January 2024 Province: Odesa Oblast City/Town/Village: Izmail A Russian strike on the port of Izmail destroyed buildings and damaged almost 40,000 tons of grain.",45.3341949,28.825116,"Odessa Oblast, Izmail","['reuters.com/world/europe/russia-hits-port-grain-silo-ukraines-odesa-region-official-2023-08-02/', 'https://www.cnbc.com/2023/08/02/russia-strikes-ukraines-danube-port-sending-global-grain-prices-higher.html']",00:00:00,"Written by Aleksiina, geolocation is approximate",Environmental Damage,
2023-12-28,"Date of discovery: 28 December 2023
City/Town/Village: Melitopol, Stepanivka, Kyrylivka

Russian occupying forces have set up training facilities inside the Pryazovsky National Nature Park, Ukraine's second-largest national park, damaging habitats with mortar fire and cutting down trees. The Zaporizhzhia Regional Military Administration has warned that ""an ecological disaster is brewing"".

Geolocation approximate.",46.5016298471334,35.4433899084413,Zaporizhzhia,"[""https://t.me/zoda_gov_ua/25282""]",,,Environmental Damage,
2022-02-24,"Date of Discovery: 24 February 2022
Province: Donetsk Oblast
City/Town/Village: Vostochny district, Mariupol

Civilian killed in explosion assumed to be caused by Russian artillery fire.",47.120963,37.681679," Donetsk Oblast  Vostochny district, Mariupol",['sources1181'],00:00,,Direct attacks on civilians,
2022-02-25,"Date of discovery: 25 February 2022
City/ Town/ Village:Hostomel

Civilian vehicles come under small arms fire.",50.55395,30.274192,,['sources1144'],00:00,,Direct attacks on civilians,
2022-02-25,"Date of discovery:25 February 2022
City/ Town/ Village:Obolon, Kyiv

Military vehicle runs over a civilian vehicle; at least one civilian inside appears to have survived. Unclear which country the military vehicle belongs to.",50.517921,30.489868,,['sources1150'],00:00,,Direct attacks on civilians,
2022-02-27,"Date of discovery: 27 February 2022
Province: Kyiv Oblast
City/Town/Village: Bucha

Tatiana Pomazenko, a 56-year-old retired shop assistant, was shot dead on the morning of 27 February in the courtyard of her home, near the northern end of Vokzal’na Street, in Bucha.",50.567073,30.210683, Kyiv Oblast  Bucha,['sources1197'],00:00,,Direct attacks on civilians,
2022-02-27,"Date of Discovery: 27 February 2022
Province: Kyiv Oblast
City/Town/Village: near Kyiv

The bodies of 2 men and their German shepherd have been killed in a shooting.",50.925895,29.877108, Kyiv Oblast  near Kyiv,['sources1173'],00:00,,Direct attacks on civilians,
2022-02-28,"Date of discovery:28 February 2022
City/ Town/ Village: Makariv, Kyiv

Elderly civilian man and woman killed in vehicle by what appears to be a BMP variant.",50.463479,29.795807,,['sources1154'],00:00,,Direct attacks on civilians,
